"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: implName","Param: numberOfAccounts"
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"792109,918567","3236,455180","ops/s",Monitor,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"786822,136028","17191,125581","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"1494613,883309","177365,264147","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"1010044,909933","10067,944662","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"253012965,545407","3680345,019026","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"250801068,300907","2749025,810950","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"253313382,012703","2569676,671276","ops/s",SmallLock,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"250676219,520105","2071017,053433","ops/s",SmallLock,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"231669339,422501","629389,592680","ops/s",Cas,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"213114662,191279","1393630,876570","ops/s",Cas,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"191114710,138911","1645615,679111","ops/s",Cas,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"163889330,237408","892330,329682","ops/s",Cas,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"34758370,832193","323449,892741","ops/s",Accumulator,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"34389922,561541","503999,749767","ops/s",Accumulator,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"34457955,468865","772820,832457","ops/s",Accumulator,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readOnly","thrpt",36,8,"34442072,027271","238409,135254","ops/s",Accumulator,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"822252,884871","88599,393093","ops/s",Monitor,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"308298,948490","48111,439316","ops/s",Monitor,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"513953,936381","44794,293155","ops/s",Monitor,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"856377,305769","42379,590612","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"254075,744849","28928,551419","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"602301,560920","31239,871183","ops/s",Monitor,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"712300,194902","439417,877421","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"260666,886357","160052,202147","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"451633,308545","280725,082793","ops/s",Monitor,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"731973,263306","46729,653993","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"193658,502138","13306,796206","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"538314,761168","49360,855745","ops/s",Monitor,100
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"51355022,126884","46569091,488639","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"50899850,530041","46138615,772691","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"455171,596843","434637,044755","ops/s",SmallLock,2
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"27931641,282853","7583098,988210","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"26678274,002503","7263516,656736","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"1253367,280351","400363,473328","ops/s",SmallLock,10
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"26520279,066320","12221782,234484","ops/s",SmallLock,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:balanceReadWrite","thrpt",36,8,"25189385,851887","11611349,396410","ops/s",SmallLock,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite:depositReadWrite","thrpt",36,8,"1330893,214433","614757,196529","ops/s",SmallLock,32
"de.hs_augsburg.nlp.two.BasicMonitor.BenchBank.readWrite","thrpt",36,8,"15792221,865398","16474897,910932","ops/s",SmallLock,100
